partner_id,tenure_months,city_district,avg_customer_rating,safety_score,avg_weekly_trips,grab_pay_usage_rate,acceptance_rate,cancellation_rate,peak_hour_percentage,avg_weekly_earnings,earnings_stability_score,loan_default
2825,44,East,4.79,91.0,66,0.23,0.9,0.07,0.78,14166.584949664017,1438.33,0
2826,32,West,4.77,77.4,64,0.84,0.91,0.06,0.53,10273.010392564602,1301.42,0
2827,37,East,4.91,76.2,84,0.43,0.87,0.13,0.38,16133.151330146105,1275.93,1
2828,25,North,4.85,71.5,75,0.37,0.85,0.02,0.69,11425.559434426203,1142.42,1
2829,38,North,4.73,73.8,41,0.81,0.94,0.09,0.42,11472.365993024134,1665.78,1
2830,23,South,4.97,73.2,70,0.55,0.94,0.07,0.62,12355.096199024398,1803.31,1
2831,51,East,4.69,70.4,21,0.29,0.89,0.03,0.59,11590.076607598696,1347.75,1
2832,9,North,4.8,91.8,139,0.61,0.99,0.12,0.47,16287.834300152905,2043.5,1
2833,38,North,4.78,91.2,128,0.42,0.88,0.09,0.28,16747.201312568028,2294.44,1
2834,1,East,4.62,77.0,70,0.72,0.99,0.06,0.53,14652.496831806635,1933.95,1
2835,24,East,4.81,79.1,39,0.13,0.91,0.01,0.64,12193.412128918453,734.29,0
2836,11,North,4.56,93.1,126,0.33,0.91,0.08,0.67,15544.808930611163,2079.18,1
2837,9,North,4.91,78.7,143,0.89,0.89,0.14,0.76,19247.49024531616,3346.84,1
2838,23,East,4.55,74.4,132,0.64,0.88,0.14,0.67,16011.459756710989,1873.19,1
2839,20,North,4.73,86.9,92,0.48,0.86,0.06,0.64,16693.271545909396,1836.5,1
2840,55,North,4.87,92.3,91,0.36,0.94,0.13,0.39,17757.05662491013,1574.25,0
2841,58,South,4.76,75.5,101,0.54,0.99,0.04,0.41,14876.66361299794,0.0,1
2842,24,West,4.73,88.1,76,0.82,0.85,0.14,0.68,14169.273626478718,3387.82,0
2843,22,West,4.77,81.1,83,0.4,0.87,0.1,0.56,14651.068091917467,2704.28,1
2844,9,South,4.73,74.7,145,0.29,0.97,0.02,0.33,18451.954933093286,1002.11,1
2845,46,North,4.92,93.3,32,0.64,0.92,0.06,0.74,13195.366568130028,2951.47,0
2846,38,North,4.85,95.0,25,0.55,0.88,0.09,0.4,11373.414319529997,2552.45,0
2847,9,North,4.73,74.5,130,0.5,0.99,0.11,0.26,18650.08761534165,2417.24,1
2848,35,North,4.67,93.7,136,0.38,0.98,0.09,0.25,16152.04837828267,1887.88,1
2849,6,North,4.75,94.8,70,0.2,0.91,0.02,0.77,13120.793588361737,0.0,0
2850,27,East,4.83,93.8,46,0.52,0.95,0.08,0.29,12885.34673794452,2600.39,0
2851,56,West,4.78,86.5,40,0.59,0.95,0.07,0.28,14547.732979012684,2893.55,0
2852,58,South,4.53,87.4,131,0.8,1.0,0.07,0.41,17183.030515192095,2613.41,1
2853,9,North,4.63,89.1,105,0.49,0.92,0.01,0.38,17155.985119361154,2947.51,1
2854,31,South,4.54,98.8,132,0.55,0.9,0.05,0.28,13538.708830488347,1410.21,0
2855,41,East,4.74,79.7,111,0.83,0.91,0.06,0.42,15596.212416011764,2377.87,0
2856,39,South,4.53,78.5,111,0.39,0.95,0.11,0.63,16217.410854152607,2730.45,1
2857,22,North,4.82,99.3,60,0.77,0.94,0.14,0.38,12330.219799438715,1089.05,0
2858,16,South,4.78,96.7,58,0.39,0.94,0.13,0.32,14285.719259604839,2842.64,1
2859,38,North,4.57,97.5,49,0.18,0.96,0.15,0.39,13799.356211534074,724.11,0
2860,48,South,4.56,70.2,84,0.17,0.89,0.07,0.49,15294.364085238612,1047.67,1
2861,56,North,4.98,93.9,101,0.65,0.97,0.05,0.24,14352.443549847068,1757.75,0
2862,3,East,4.74,82.3,120,0.61,0.88,0.06,0.73,16294.057385082517,658.37,1
2863,6,North,4.69,74.0,80,0.66,0.97,0.08,0.71,14042.598961991502,1866.71,1
2864,23,West,4.76,100.0,52,0.38,0.88,0.12,0.65,15427.487811119701,2231.1,0
2865,46,South,4.72,71.0,65,0.55,0.91,0.14,0.67,15226.882934165742,2281.94,1
2866,24,West,4.83,70.2,66,0.27,0.93,0.06,0.71,12429.465818214594,3307.02,1
2867,3,East,4.86,90.4,136,0.77,0.97,0.13,0.23,19809.26431324111,15.13,0
2868,38,North,4.54,89.4,127,0.15,0.98,0.02,0.43,16962.645837614553,3333.99,0
2869,30,East,4.92,77.2,93,0.33,0.95,0.03,0.53,13702.662020108903,3463.74,1
2870,5,West,4.77,96.1,140,0.56,0.88,0.04,0.75,16853.04921377346,1271.07,0
2871,28,North,4.53,70.4,95,0.57,0.93,0.03,0.24,16130.062834573971,2294.42,1
2872,51,West,4.79,83.3,48,0.58,0.95,0.11,0.32,11586.636953745228,1253.56,0
2873,57,South,5.0,73.7,114,0.67,0.93,0.07,0.3,15327.384715619613,3174.03,1
2874,28,West,4.91,73.7,90,0.64,0.99,0.04,0.61,17513.717421377114,1930.41,0
2875,51,North,4.54,80.5,55,0.43,0.9,0.08,0.68,12474.644262827112,2425.52,1
2876,6,North,4.57,87.3,60,0.67,0.87,0.03,0.52,11386.631739981925,2343.25,1
2877,28,West,4.59,97.4,78,0.3,0.91,0.13,0.51,15803.740000194826,3127.99,1
2878,42,South,4.58,72.6,68,0.62,0.96,0.09,0.28,14269.922635881472,1348.68,1
2879,24,West,4.83,94.1,44,0.33,0.91,0.1,0.36,12775.291803041666,445.26,0
2880,5,North,4.63,90.6,54,0.45,0.93,0.04,0.73,12033.67860814459,2718.61,1
2881,24,North,4.87,79.0,99,0.89,0.92,0.03,0.39,13317.739697095396,1133.76,0
2882,23,West,4.59,98.8,84,0.46,0.9,0.15,0.65,12300.35829445364,1862.2,0
2883,15,East,4.72,84.2,121,0.19,0.95,0.01,0.78,13744.262205968736,3740.11,1
2884,39,North,4.9,80.2,34,0.29,0.94,0.11,0.28,15276.142339356458,3464.39,1
2885,44,South,4.68,90.9,94,0.39,0.9,0.03,0.36,14068.276898480557,2395.15,0
2886,40,West,4.92,74.7,84,0.2,0.91,0.11,0.42,15529.709462265682,2556.67,0
2887,17,North,4.57,96.1,72,0.2,0.99,0.13,0.38,9739.034681784671,1269.75,1
2888,34,West,4.73,86.4,85,0.39,0.93,0.11,0.66,12970.233480859724,1028.48,1
2889,12,East,4.55,74.1,30,0.3,0.86,0.08,0.52,11420.690181111233,130.85,1
2890,9,South,4.83,75.1,140,0.2,0.98,0.14,0.44,17775.92564982443,3135.42,1
2891,28,West,4.92,72.1,70,0.77,0.87,0.02,0.65,16084.894928972346,1905.07,1
2892,16,East,4.96,96.8,132,0.62,0.87,0.1,0.52,16886.093960013906,1096.78,1
2893,1,South,4.7,91.8,20,0.53,0.92,0.14,0.4,10862.080844867642,1955.97,1
2894,13,South,4.67,99.6,52,0.24,0.89,0.08,0.28,11962.286410065271,1831.94,0
2895,18,South,4.59,81.6,93,0.27,0.85,0.12,0.31,14695.871321524086,506.99,1
2896,36,West,4.5,84.0,108,0.36,0.86,0.06,0.77,14107.776369067169,2104.41,1
2897,34,North,4.98,82.3,62,0.15,0.94,0.12,0.64,11878.790639804954,1021.25,0
2898,9,East,4.86,83.2,23,0.33,0.97,0.13,0.64,12641.58596549369,3644.59,1
2899,58,East,4.65,96.5,20,0.24,1.0,0.11,0.28,10445.884190080154,1051.99,1
2900,44,North,4.83,75.4,97,0.34,0.96,0.02,0.69,15288.849314440282,2527.44,0
2901,59,North,4.55,79.8,58,0.41,0.86,0.11,0.55,15548.721422795821,1439.19,1
2902,4,South,4.94,82.6,149,0.79,0.97,0.04,0.67,17088.956566522425,2977.26,1
2903,42,North,4.82,80.9,116,0.12,0.88,0.06,0.29,15218.967245802509,1553.42,0
2904,52,South,4.94,97.3,62,0.53,0.92,0.04,0.45,13281.864626235458,1937.83,0
2905,51,East,4.93,80.0,130,0.64,0.91,0.13,0.77,16878.879882398145,2492.93,0
2906,49,West,4.8,81.0,105,0.22,0.92,0.14,0.59,17750.25221613629,1480.02,1
2907,9,North,4.89,84.5,31,0.71,0.88,0.06,0.48,8857.947197735026,1945.56,1
2908,37,East,4.61,78.2,50,0.39,0.91,0.05,0.52,12025.44451630845,2212.45,0
2909,8,East,4.99,84.9,108,0.36,0.9,0.13,0.46,14533.5138890528,1571.19,1
2910,56,West,4.86,72.3,51,0.66,0.88,0.12,0.65,12860.911524615656,2041.2,1
2911,21,North,4.72,83.1,141,0.74,0.99,0.11,0.24,17201.853784756513,2296.77,1
2912,13,East,4.54,84.5,115,0.44,0.89,0.08,0.64,17101.797203536138,2849.36,1
2913,15,West,4.93,99.8,71,0.42,0.94,0.02,0.64,14306.658184666972,1955.65,0
2914,37,West,4.58,90.5,102,0.49,0.91,0.1,0.57,16946.332440041268,0.0,0
2915,25,North,4.94,75.5,50,0.32,0.95,0.13,0.6,16331.018204766071,2008.64,1
2916,14,West,4.51,90.3,44,0.76,0.85,0.07,0.43,10343.349420065095,2517.18,1
2917,2,South,4.97,98.0,59,0.17,0.93,0.02,0.47,12629.775888793703,2714.42,1
2918,29,West,4.71,87.2,65,0.57,0.87,0.06,0.22,11869.339439423165,720.95,0
2919,23,East,4.73,93.9,50,0.69,0.95,0.03,0.37,13159.933474861424,490.36,0
2920,55,East,4.93,93.8,76,0.64,0.88,0.05,0.27,16541.096750110224,2376.1,0
2921,5,East,4.64,75.2,36,0.12,0.93,0.03,0.54,12678.350737595902,715.29,1
2922,6,South,4.92,81.7,73,0.4,0.97,0.03,0.55,13866.4017732382,3657.99,0
2923,10,West,4.55,86.9,23,0.29,0.96,0.13,0.76,11310.668751005882,2630.53,1
2924,27,South,4.89,86.5,136,0.22,0.92,0.01,0.71,14792.112153210048,1516.89,0
2925,38,South,4.73,75.6,73,0.44,0.96,0.03,0.68,14119.762689601841,3900.78,1
2926,48,West,4.79,80.7,62,0.71,0.92,0.12,0.54,10968.361227485326,3085.27,1
2927,25,South,4.92,74.2,142,0.35,0.93,0.06,0.48,16421.808513595497,1602.87,1
2928,7,South,4.85,77.9,86,0.14,0.93,0.07,0.64,16165.663899608027,3497.93,1
2929,37,East,4.74,87.7,141,0.9,0.99,0.04,0.73,19247.432317340998,1319.53,0
2930,14,East,4.79,72.0,71,0.44,0.9,0.04,0.69,12812.14813304205,1231.37,1
2931,21,West,4.76,78.8,87,0.49,0.98,0.07,0.33,16069.440974543788,3115.62,1
2932,20,South,4.66,80.7,93,0.86,0.91,0.13,0.29,16398.066142086103,2333.44,1
2933,39,West,4.63,91.3,24,0.83,0.94,0.05,0.4,10010.813310776764,4072.11,1
2934,29,West,4.99,80.6,82,0.58,0.92,0.08,0.42,14522.512970795067,1792.21,1
2935,58,South,4.7,76.9,69,0.65,0.89,0.03,0.34,14937.781669000487,765.7,0
2936,19,North,4.95,86.7,61,0.29,0.92,0.1,0.42,12569.11156583167,2473.7,1
2937,25,South,4.91,70.1,100,0.63,0.97,0.05,0.6,15301.67122593275,1206.47,0
2938,4,West,4.66,76.2,72,0.67,0.96,0.1,0.6,10705.810039983135,1890.04,1
2939,38,North,4.77,77.7,71,0.59,0.9,0.14,0.56,14948.226214683646,2210.81,1
2940,27,South,4.82,83.5,91,0.82,0.99,0.04,0.21,14990.475178140103,2433.58,0
2941,13,East,4.58,89.3,41,0.55,0.89,0.15,0.41,11509.1508571852,3325.52,1
2942,7,North,4.52,79.5,131,0.16,0.96,0.1,0.32,15307.615013887838,3423.34,1
2943,7,North,4.92,72.5,34,0.4,0.95,0.15,0.53,10709.449218173731,1373.62,1
2944,24,North,4.63,78.5,147,0.53,0.93,0.15,0.7,17885.15975211405,3277.15,1
2945,37,South,4.76,72.2,21,0.78,0.97,0.11,0.55,12123.351269426228,31.4,1
2946,57,North,4.63,80.2,44,0.1,0.89,0.09,0.28,11748.515786419668,3357.28,1
2947,57,West,4.5,90.1,114,0.79,0.93,0.1,0.53,14991.901147562108,3457.02,0
2948,8,North,4.7,75.0,60,0.53,0.93,0.04,0.66,13770.399089400207,1159.53,1
2949,23,East,4.7,82.3,139,0.51,0.88,0.05,0.5,17448.27596724484,2190.95,1
2950,7,West,4.94,77.6,93,0.13,0.93,0.09,0.52,14206.31438544761,2848.33,1
2951,59,East,4.98,95.0,137,0.36,0.98,0.1,0.76,18735.44716370038,1355.41,0
2952,28,East,4.86,99.9,22,0.64,0.99,0.12,0.26,13198.56270441369,373.05,0
2953,57,North,4.67,73.0,49,0.13,0.98,0.02,0.62,12264.227450026025,4205.54,0
2954,50,West,4.71,91.6,94,0.34,0.91,0.01,0.24,15399.30183159078,2813.98,0
2955,31,South,4.6,71.1,117,0.22,0.87,0.08,0.56,14325.573163345614,2634.12,1
2956,38,South,4.63,96.1,100,0.13,0.91,0.1,0.72,16898.026009650017,2145.96,1
2957,55,West,4.79,87.9,109,0.3,0.91,0.13,0.51,14510.118066982683,2428.74,1
2958,3,North,4.9,76.1,119,0.31,0.97,0.08,0.39,15414.242985456754,3997.11,1
2959,21,South,4.69,87.1,135,0.88,0.93,0.1,0.23,18486.853361874564,3560.95,1
2960,18,East,4.85,79.6,97,0.38,0.89,0.04,0.4,14349.614819896316,2044.95,1
2961,47,South,4.8,84.7,26,0.36,0.9,0.11,0.22,12189.665647026339,1821.29,1
2962,46,South,4.51,90.6,112,0.34,0.94,0.1,0.51,18508.91000840818,1673.68,1
2963,12,North,4.68,88.4,87,0.33,0.88,0.14,0.31,14164.351048958262,2371.85,1
2964,50,South,4.62,89.5,95,0.8,0.88,0.1,0.76,16496.174188810535,1102.31,0
2965,27,South,4.56,94.6,111,0.32,0.88,0.12,0.31,13201.105130988199,3935.63,1
2966,3,North,4.93,79.9,121,0.35,0.91,0.09,0.44,14517.763352602182,1099.9,1
2967,27,South,4.79,83.7,53,0.24,0.91,0.03,0.27,12337.376481200208,3339.22,0
2968,51,South,4.8,93.3,53,0.58,0.93,0.13,0.23,13492.540907869672,1990.2,0
2969,14,South,4.52,92.2,26,0.18,0.93,0.14,0.22,9652.329121616525,1190.15,0
2970,57,South,4.89,99.3,58,0.74,0.93,0.04,0.31,13122.732967182794,3186.47,0
2971,24,West,4.92,72.8,74,0.36,0.85,0.03,0.4,12105.097473307887,2520.57,1
2972,32,East,4.54,81.2,120,0.26,0.97,0.14,0.24,15136.592406730691,344.91,1
2973,50,North,4.98,92.8,34,0.89,0.93,0.08,0.69,13117.72482448033,1601.26,0
2974,28,West,4.52,83.1,123,0.33,0.98,0.01,0.51,15712.540875066397,2149.56,1
2975,43,North,4.57,85.1,121,0.86,0.95,0.08,0.26,15368.74606717901,2563.78,1
2976,37,East,4.83,76.8,122,0.72,0.9,0.14,0.79,17631.467861090805,2252.71,1
2977,24,South,4.89,78.2,96,0.46,0.92,0.12,0.24,12839.54696950561,2460.34,1
2978,54,East,4.75,83.5,144,0.66,0.97,0.06,0.47,18396.21807509114,3270.68,0
2979,20,North,4.7,90.0,128,0.13,0.96,0.06,0.52,18426.888325582957,2116.51,1
2980,19,West,4.64,74.9,103,0.84,0.87,0.08,0.79,19062.210650584446,746.19,1
2981,39,South,4.69,98.9,29,0.26,0.86,0.11,0.22,10084.784655562806,1886.37,0
2982,14,West,4.81,94.7,65,0.28,0.88,0.12,0.33,13596.121441899933,309.31,1
2983,14,North,4.73,71.0,67,0.49,0.88,0.14,0.5,11944.888750135373,1227.45,1
2984,43,West,4.81,78.5,35,0.69,0.91,0.03,0.63,13293.248775558504,1026.34,0
2985,22,East,4.52,84.8,77,0.46,0.96,0.01,0.7,11762.354609370015,2560.12,1
2986,51,South,4.57,85.2,35,0.38,0.93,0.09,0.3,9114.240974736234,1639.46,1
2987,8,North,4.96,73.6,103,0.33,0.92,0.07,0.26,13863.595328076644,2278.62,1
2988,16,North,4.61,81.0,41,0.3,0.92,0.09,0.25,12121.86947516668,1719.46,1
2989,42,West,4.72,87.5,120,0.18,0.93,0.12,0.64,16754.415651372517,1890.52,1
2990,9,East,4.57,96.3,22,0.63,0.87,0.03,0.56,11796.215923719572,1906.56,0
2991,28,South,4.58,82.9,67,0.54,0.97,0.05,0.33,12377.166557419852,2605.6,1
2992,23,South,4.9,98.9,65,0.41,0.86,0.03,0.71,14870.688977910717,2760.96,0
2993,26,North,4.51,99.0,115,0.47,0.87,0.06,0.78,16403.75067942158,2635.21,1
2994,38,North,4.99,70.5,108,0.16,0.91,0.13,0.78,17503.4085826064,546.36,1
2995,1,North,4.97,76.9,149,0.17,1.0,0.14,0.48,16360.3986717759,1156.27,1
2996,28,North,4.63,83.3,120,0.15,0.95,0.03,0.32,16166.047236544786,1297.2,0
2997,55,North,4.84,91.3,115,0.33,1.0,0.05,0.45,15359.128699505702,771.46,0
2998,27,North,4.94,75.9,121,0.44,0.97,0.13,0.65,18783.562136710018,1343.43,0
2999,30,West,4.89,87.4,33,0.41,0.93,0.07,0.74,11139.976772117074,2649.07,1
3000,39,South,4.53,93.8,34,0.61,0.89,0.08,0.78,14312.304769935292,2091.53,1
3001,30,South,4.57,98.8,107,0.43,0.99,0.11,0.46,14077.017245144885,1473.33,0
3002,28,North,4.93,99.8,134,0.69,0.85,0.14,0.46,18455.8726127924,980.82,0
3003,52,South,4.71,85.1,73,0.49,0.96,0.07,0.38,12711.607384201441,3657.42,1
3004,5,East,4.7,96.1,71,0.1,0.99,0.04,0.38,11369.833447268295,890.34,1
3005,34,South,4.79,89.5,41,0.65,0.94,0.08,0.71,12125.635026716493,4328.77,1
3006,36,East,4.51,86.3,143,0.71,0.94,0.1,0.37,18022.190807455547,2086.25,1
3007,18,West,4.51,72.9,30,0.81,0.97,0.12,0.24,10961.378622505374,1412.95,1
3008,57,South,4.58,98.3,86,0.44,0.86,0.1,0.24,15214.326732649966,1301.66,0
3009,20,North,4.57,72.8,72,0.67,1.0,0.07,0.41,15306.7933613013,745.21,1
3010,46,East,4.5,96.6,36,0.31,0.86,0.08,0.44,12272.891481264214,1981.48,1
3011,46,West,4.79,72.5,99,0.64,0.94,0.04,0.31,14454.242799366539,617.38,0
3012,23,West,4.86,93.4,63,0.17,0.85,0.12,0.48,16556.738855219133,3052.24,1
3013,35,East,4.65,94.3,20,0.36,0.9,0.07,0.42,11513.868048870516,2651.32,1
3014,14,West,4.65,93.0,106,0.6,0.88,0.08,0.55,15343.262585376027,5090.78,1
3015,6,West,4.68,90.1,127,0.25,0.97,0.05,0.43,15342.272002346846,4541.25,0
3016,55,North,4.59,77.3,116,0.76,0.91,0.12,0.27,16741.84488013883,2171.23,1
3017,9,South,4.61,72.0,42,0.1,0.94,0.01,0.39,10925.049096297207,3124.12,1
3018,42,East,4.76,82.6,58,0.65,0.88,0.14,0.59,11256.339548593016,4256.55,1
3019,16,East,4.6,98.0,48,0.89,0.87,0.08,0.42,12182.889524738308,1875.72,0
3020,11,North,4.92,78.9,60,0.11,0.92,0.1,0.35,11053.380217205102,346.66,1
3021,46,North,4.73,95.1,61,0.29,0.91,0.04,0.36,14685.847462771331,3234.51,0
3022,9,North,4.65,86.3,135,0.81,0.88,0.13,0.55,16992.737049041963,2724.31,1
3023,48,West,4.63,71.2,29,0.64,0.9,0.08,0.39,13489.65417710024,1379.65,1
3024,56,South,4.6,77.9,58,0.11,0.91,0.14,0.37,13670.006507277332,2289.77,1
3025,59,East,4.94,88.0,47,0.54,0.93,0.12,0.41,13044.642012320439,2097.89,0
3026,20,South,4.63,82.0,121,0.46,0.96,0.07,0.75,18484.144123050904,2648.39,1
3027,50,West,4.7,84.9,22,0.84,0.85,0.09,0.38,9867.809255643648,3361.61,0
3028,40,East,4.65,93.1,38,0.14,0.88,0.1,0.64,9418.31161568702,1019.44,1
3029,6,West,4.59,92.0,71,0.84,0.9,0.08,0.4,10473.132507080585,2027.96,1
3030,54,East,4.96,92.9,134,0.86,0.98,0.14,0.27,16161.296337362102,1502.55,0
3031,23,West,4.88,80.7,123,0.46,0.99,0.07,0.2,16560.707864851116,3693.54,1
3032,25,South,4.72,77.4,39,0.1,0.95,0.05,0.32,12570.367081504732,2572.54,1
3033,23,West,4.64,81.2,122,0.39,0.87,0.1,0.66,16862.386579260194,1331.93,1
3034,12,East,4.66,94.5,96,0.72,0.88,0.1,0.77,13705.383404679518,2126.76,1
3035,16,South,4.8,73.0,135,0.22,0.94,0.07,0.52,16602.528591983424,1914.71,1
3036,39,North,4.77,80.0,110,0.65,0.91,0.07,0.72,17710.986869133238,3655.8,1
3037,30,North,4.62,93.6,89,0.55,0.91,0.02,0.49,13741.556944378928,2605.53,0
3038,37,West,4.82,83.6,137,0.13,0.9,0.14,0.75,16094.860858525622,4231.25,1
3039,5,South,4.5,86.8,79,0.64,0.97,0.1,0.45,9816.139661324081,1416.32,1
3040,35,West,4.64,70.3,131,0.16,0.9,0.06,0.26,16463.931195196674,4411.23,1
3041,26,West,4.95,74.9,22,0.66,0.9,0.02,0.77,13647.973332448519,2112.4,1
3042,36,South,4.75,81.8,82,0.61,0.95,0.09,0.76,16398.05201174923,1459.03,0
3043,47,East,4.73,98.5,55,0.6,1.0,0.02,0.63,13666.682083276066,1246.76,0
3044,30,East,4.96,91.2,34,0.72,0.89,0.03,0.21,13362.059875260848,1570.11,0
3045,3,North,4.59,73.3,100,0.54,0.88,0.03,0.38,16008.202198408826,2752.52,1
3046,53,West,4.52,79.7,103,0.22,0.88,0.03,0.25,16604.42837508424,928.25,0
3047,11,North,4.81,94.1,51,0.31,0.95,0.03,0.7,15570.916731681747,1316.18,0
3048,38,West,4.83,75.1,76,0.44,0.93,0.05,0.69,13487.659466715764,0.0,0
3049,41,North,4.55,99.7,144,0.52,0.91,0.13,0.71,14865.826436413885,0.0,0
3050,16,West,4.98,98.3,141,0.3,0.96,0.02,0.77,17310.44300437681,3420.86,0
3051,53,East,4.89,70.1,73,0.22,0.96,0.13,0.42,10293.329913202846,2938.7,1
3052,58,North,4.91,95.8,49,0.71,0.92,0.05,0.33,12198.466673610066,1889.66,0
3053,48,East,4.83,88.3,87,0.81,0.91,0.08,0.61,14209.149125229213,1587.4,1
3054,6,West,4.8,89.9,75,0.65,0.87,0.1,0.77,14728.945812024807,2354.87,1
3055,17,South,4.52,93.1,134,0.15,0.93,0.02,0.42,15902.58458651479,0.0,0
3056,11,East,4.71,79.7,138,0.73,0.91,0.09,0.42,16522.800559238938,2334.4,1
3057,38,South,4.99,94.9,126,0.34,0.93,0.1,0.57,17008.857677541655,2297.28,0
3058,59,West,4.91,98.5,45,0.33,0.93,0.08,0.25,14522.3398702743,3570.98,0
3059,36,North,4.59,95.9,29,0.85,0.91,0.14,0.2,11529.793573063811,1900.42,1
3060,25,West,4.94,76.4,140,0.16,0.97,0.08,0.79,18487.23004699513,2479.3,1
3061,27,West,4.66,82.4,141,0.55,0.92,0.02,0.49,17881.924599806418,4502.88,1
3062,55,West,4.68,94.4,102,0.76,0.92,0.11,0.55,16021.922203527785,577.36,0
3063,39,East,4.74,81.6,73,0.29,0.89,0.01,0.43,15804.368648992933,1834.11,0
3064,32,East,4.79,98.7,47,0.17,0.97,0.07,0.27,12289.007694325466,399.45,0
3065,58,West,4.54,88.8,52,0.33,0.86,0.01,0.36,12093.65269795347,1749.85,0
3066,49,South,4.75,78.4,95,0.52,0.98,0.15,0.52,15137.689023300773,2333.14,1
3067,11,West,4.67,70.7,110,0.9,0.92,0.13,0.39,13413.997640791771,1756.08,1
3068,56,North,4.55,99.4,32,0.87,0.86,0.15,0.49,11422.850052639365,4575.38,1
3069,7,North,4.73,96.7,105,0.12,0.86,0.08,0.8,14741.277037232272,4098.94,1
3070,45,North,4.58,94.2,74,0.23,0.91,0.08,0.3,12141.70663333053,2351.92,0
3071,21,North,4.71,82.5,69,0.66,0.93,0.04,0.77,15657.752596896891,201.32,0
3072,28,North,4.9,86.8,133,0.17,0.99,0.1,0.64,16485.50077286888,1503.77,0
3073,40,East,4.53,74.8,42,0.16,0.85,0.15,0.27,11832.052625759427,465.3,1
3074,51,South,4.72,84.6,61,0.46,0.87,0.1,0.49,13757.45245985208,1483.39,1
3075,20,South,4.75,88.3,125,0.11,0.92,0.03,0.68,17858.514781997208,151.55,0
3076,59,South,4.53,91.3,128,0.18,0.94,0.09,0.56,15777.25349068676,4201.88,1
3077,12,South,4.61,81.6,45,0.89,0.89,0.08,0.42,14955.49518375379,2483.35,1
3078,54,West,4.87,81.8,145,0.43,0.94,0.12,0.75,17471.82420693595,1634.45,1
3079,9,East,4.7,73.0,95,0.35,0.87,0.05,0.59,16410.76830192589,1685.81,1
3080,2,North,4.75,85.4,139,0.8,0.85,0.03,0.56,16653.3405705097,2703.71,1
3081,45,South,4.6,72.7,128,0.82,0.88,0.09,0.23,14663.632412587449,3188.02,1
3082,36,South,4.65,97.3,86,0.18,0.85,0.05,0.68,18161.953978912334,2827.51,0
3083,51,West,4.7,76.2,143,0.2,0.87,0.04,0.26,15075.640317543335,2017.96,1
3084,16,West,4.86,75.2,118,0.58,0.88,0.09,0.72,16328.88553635614,2590.26,1
3085,36,South,4.86,99.7,121,0.77,0.99,0.02,0.33,15815.307843334209,2038.97,0
3086,17,West,4.75,94.5,29,0.26,0.87,0.02,0.75,11929.220357155044,929.47,0
3087,59,South,4.56,74.5,124,0.44,0.85,0.07,0.56,14718.456119281209,2589.66,1
3088,20,East,4.64,88.7,135,0.43,0.92,0.1,0.29,17861.806742968987,4141.89,1
3089,6,East,4.94,93.0,31,0.21,0.92,0.14,0.45,11122.817137157994,2676.37,1
3090,8,East,4.91,79.7,125,0.21,0.91,0.06,0.63,17797.3229182239,3754.29,1
3091,26,South,4.74,77.9,133,0.84,1.0,0.07,0.4,17606.53643763827,965.44,0
3092,23,South,4.74,99.6,91,0.59,0.93,0.04,0.72,15765.111474469932,2539.2,0
3093,38,North,4.85,70.3,60,0.26,0.98,0.11,0.58,13507.101536221548,3661.82,1
3094,27,North,4.7,72.4,25,0.79,0.96,0.09,0.69,12840.398049984946,2524.0,1
3095,33,West,4.84,79.0,110,0.36,0.95,0.13,0.29,15961.977618828489,1775.16,1
3096,57,West,4.68,89.4,82,0.36,0.85,0.06,0.52,16675.967369465732,2739.16,1
3097,53,South,4.96,91.9,60,0.17,0.97,0.08,0.7,14270.617715385557,2990.81,0
3098,43,North,4.6,80.7,98,0.84,0.9,0.09,0.24,16486.88609279554,419.31,0
3099,11,South,4.69,88.8,122,0.49,0.93,0.15,0.3,18172.98929798555,3306.59,1
3100,32,North,4.69,83.4,113,0.14,0.92,0.13,0.26,15270.901494603842,3373.61,1
3101,47,South,4.78,78.1,76,0.88,0.87,0.11,0.72,10814.30599539717,3604.61,1
3102,16,East,4.77,82.1,123,0.9,0.97,0.12,0.28,16618.26336772802,2383.52,1
3103,11,South,4.74,78.3,134,0.61,0.88,0.08,0.33,16399.20966090012,1830.57,1
3104,44,South,4.98,71.9,109,0.58,0.93,0.05,0.22,17265.215297543422,3319.27,1
3105,6,East,4.62,97.2,115,0.38,0.97,0.05,0.5,13790.684024724891,633.17,0
3106,23,South,4.7,92.7,29,0.16,0.97,0.07,0.4,10754.421376783224,1684.1,0
3107,7,East,4.77,74.6,21,0.88,0.88,0.04,0.49,12521.224033127273,1049.76,1
3108,35,South,4.81,76.7,95,0.44,0.89,0.06,0.5,16963.399152973805,3151.04,1
3109,19,West,4.94,72.5,119,0.69,0.87,0.15,0.66,16381.557296180406,2600.56,1
3110,43,North,4.75,78.6,149,0.26,0.9,0.02,0.62,18776.393553557053,3708.46,1
3111,3,South,4.68,81.9,41,0.52,0.99,0.09,0.3,9721.705318912798,1834.31,0
3112,41,West,4.84,86.8,35,0.8,0.88,0.05,0.47,12283.126689599228,1943.45,0
3113,14,South,4.8,99.9,66,0.54,0.98,0.08,0.58,12755.026088470146,2257.86,1
3114,23,East,4.64,96.1,36,0.74,0.89,0.06,0.25,11968.483045795212,2266.13,1
